t,x_pid,z_pid,th_pid,b_pid,dx_pid,dz_pid,dth_pid,db_pid,T1_pid,T2_pid,x_havok,z_havok,th_havok,b_havok,dx_havok,dz_havok,dth_havok,db_havok,T1_havok,T2_havok,x_dmd,z_dmd,th_dmd,b_dmd,dx_dmd,dz_dmd,dth_dmd,db_dmd,T1_dmd,T2_dmd
32.1,9.95724376205055,8.63975667541404e-06,-0.000927916419435943,0.00104014321713668,-0.0151171365220652,4.68872305416974e-05,-0.00579079047848419,0.0556958631449499,31.8765707951311,31.8880370103697,10.0008854721807,-0.0312677217776638,-7.74375423185343e-06,-0.00384623700297991,-0.000765710651426536,0.000256143503051583,-0.000552526754488949,0.000883142923536485,31.8827395861706,31.8827524273027,10.077341703022,0.195572384462616,-1.61314767369979e-05,-0.00357568608878133,-0.00128016848426934,-0.000161057902980721,-0.00051043493834077,0.00141050256418835,31.8832390565712,31.8833205873802
32.2,9.95587575817235,1.75432147323222e-05,-0.00140927728633907,0.00631900339951239,-0.0117457529579677,0.00012084896400752,-0.00371849763433641,0.0485219629581957,31.8747674441169,31.8910213742898,10.0007272448918,-0.0312427836664887,-6.15657863663039e-05,-0.00348818733458009,-0.00232752836329251,0.000243350112004025,-0.000511962685174624,0.00607240138659257,31.8824683520591,31.8829952551898,10.0771388842371,0.195554827645786,-6.53331235714919e-05,-0.00318606383956241,-0.00270651903861921,-0.000188928572094588,-0.000462910186646984,0.00617890902689833,31.8829668753476,31.8835171990473
32.3,9.95498161016381,3.02383234195715e-05,-0.00165423849924327,0.010501010725797,-0.00577743634182365,0.000119331560929658,-0.00112730905065976,0.0340791017548265,31.8740307518361,31.892454261878,10.0004296080741,-0.0312189313623411,-0.000107741350416279,-0.00265766689322036,-0.00355239218561881,0.000234512721606669,-0.000400688001555176,0.0103261506003203,31.8822390541316,31.8831975657613,10.0768100816855,0.195534717835447,-0.000106542110709426,-0.00236643730176295,-0.00379878153789873,-0.000212422971679482,-0.000351602892293206,0.0100058118993954,31.8827396623147,31.8836740370641
32.4,9.95477406747624,3.89954348861481e-05,-0.00163114260133492,0.0129718400920591,0.00179726592440028,4.68659873250321e-05,0.00157156473967224,0.0147700577385284,31.8743019893896,31.8920101223793,10.0000341023853,-0.0311957152129664,-0.00014005962826115,-0.00147552422246347,-0.00427839308255775,0.000230481084060618,-0.000235032889005339,0.0130841135742956,31.882080379012,31.8833309535765,10.0763956604157,0.195512523522922,-0.000134229370407504,-0.00123535591135525,-0.00441292321868177,-0.000231101765272757,-0.000192712825922964,0.0123890148953767,31.8825828580328,31.8837659457866
32.5,9.9553542593761,3.87536315092978e-05,-0.00135030749444727,0.0133955496337499,0.00976681414572292,-5.089466876269e-05,0.00396095419543897,-0.00631650676102212,31.8755595453888,31.88985209471,9.99959519952506,-0.0311727158173344,-0.000153657680828847,-0.000107338224886488,-0.0043945817122489,0.000229830620353157,-3.81599495503466e-05,0.0139357232702371,31.8820141445845,31.8833739281211,10.0759474802674,0.19548861417472,-0.00014419980223862,4.8579915809629e-05,-0.00445413936787982,-0.000246462335515591,-8.49084474687685e-06,0.0129721557680164,31.8825150974914,31.8837745025711
32.6,9.95669903323458,2.99374689584205e-05,-0.000861355614601249,0.0117590813185049,0.0168898997788824,-0.000115823135004768,0.00568201643902015,-0.0258973951218041,31.8777858420303,31.8865565021998,9.99917502594727,-0.0311497417691778,-0.000147412269571296,0.00124799775905486,-0.00391106946359347,0.000229420599598166,0.000161091113710748,0.0128497229175391,31.8820438700784,31.8833231533625,10.0755232334221,0.195463230654067,-0.000135788959788145,0.00129979717938491,-0.00394116307580778,-0.000261365374836942,0.000174266412671497,0.0117563564852176,31.882537508545,31.8836980693152
32.7,9.95866765239597,1.79377720849041e-05,-0.00024458456076278,0.00836609598072095,0.0220863284168051,-0.000111798124128386,0.00648764245404157,-0.0410033926402016,31.880845462865,31.8828884247801,9.99882943905449,-0.0311269164243243,-0.000122435627095577,0.0024070386216217,-0.00290248820723716,0.000226422853747033,0.000335656268489773,0.0100075434927456,31.8821625152807,31.8831858284131,10.0751741047583,0.195436291838027,-0.000110375528874275,0.0023493712198386,-0.00295166636972127,-0.000278207473261108,0.000330808469385647,0.00893798520694566,31.8826416152391,31.883544619505
32.8,9.96102634318889,9.72566272921167e-06,0.000402130112723102,0.00378234798294315,0.0245987260577651,-4.46453531755153e-05,0.00627736382967514,-0.0494277721275629,31.884372414737,31.8795440721144,9.9986080420539,-0.0311045968626387,-8.20223584307811e-05,0.00320182832668016,-0.0015063383435426,0.000219485721501966,0.00046026529560303,0.0057980262670985,31.8823527027668,31.8829793974743,10.074944804738,0.195407485427209,-7.13323585573041e-05,0.00304499992683947,-0.00162074257938901,-0.000297964788459064,0.000438437261474437,0.00490378254022438,31.8828094446117,31.8833313779093
32.9,9.96348652956642,9.71560595277387e-06,0.000978791088780545,-0.00125787303945386,0.024101075876397,4.3361995270441e-05,0.00510912338488135,-0.0500462725992268,31.8877640730777,31.8769794080799,9.99853546221623,-0.0310831212073359,-3.24204010885598e-05,0.00353848830416005,6.66845509012178e-05,0.000209738874450084,0.00051984551358,0.000869719031760835,31.8825834555322,31.8827345191718,10.0748560241785,0.195376619194455,-2.46312831576451e-05,0.00330613771431696,-0.00014772167869573,-0.000319484485354015,0.000484398496374993,0.000270664294363129,31.8830110892404,31.8830870899104
33,9.96575055800928,1.73261257393322e-05,0.00139868577735675,-0.0059688174449188,0.020738251852683,9.99704403224643e-05,0.00318658399650303,-0.0429621982666412,31.8903170050838,31.87538367444,9.99861855482971,-0.031062647382346,1.95641346770107e-05,0.00337953116823903,0.00160148691500822,0.000199741548208964,0.000507450677061779,-0.00409658030733084,31.8828215979714,31.882483884067,10.0749118776384,0.195343627507849,2.33444710920106e-05,0.00310509341892462,0.00126662980554046,-0.000340466226118323,0.000463531170482089,-0.00432295826236328,31.8832151971339,31.8828419756225
33.1,9.9675576772603,2.75745928237652e-05,0.00160138112334956,-0.00963526902124487,0.0150917583319361,9.38980088392913e-05,0.000824273929256262,-0.029459203234525,31.8914531741803,31.874771229304,9.9988467852321,-0.0310430812148833,6.65941300051395e-05,0.00274265702871495,0.00287909720178549,0.000192334867939697,0.000424090684550722,-0.00838993408432261,31.8830318780277,31.8822620988141,10.0751002623229,0.195308630171768,6.58228285419394e-05,0.00246589125743093,0.00242052460136732,-0.000358493515214975,0.000378106889640618,-0.00821892872309281,31.8833890745139,31.8826276130292
33.2,9.9687231492985,3.42063056489413e-05,0.00156135245352467,-0.01172058350093,0.00807877758995755,3.19971531803652e-05,-0.00160365867364197,-0.0117738755580976,31.8909278103391,31.8751045261135,9.99918161186506,-0.031024055273013,0.000102429154119364,0.0017384834082694,0.0037345650995357,0.000188859951291956,0.000284599503790671,-0.0114434511423452,31.8831851575031,31.8820975650513,10.0753835690093,0.195272042526558,9.72234871866204e-05,0.00149758581034313,0.00316649999836674,-0.000372604544762516,0.00024294598764357,-0.0109069355475082,31.8835066627812,31.8824691729997
33.3,9.96916463775795,3.34056676686115e-05,0.00129101173360761,-0.0119445319217016,0.000802377456745299,-4.66795809208545e-05,-0.00372265722079503,0.00727209093734829,31.8889153901697,31.8763582739547,9.99957574294943,-0.0310051977326894,0.000122483741152762,0.000509713934628191,0.00406038223152417,0.000188692317898087,0.000108859082095682,-0.0128649990054437,31.8832606213759,31.8820105336339,10.0757166502706,0.195234227164325,0.000113560893366905,0.000337271365476124,0.00341172288302381,-0.000383529056679067,7.72211817674209e-05,-0.0120438637226775,31.8835500156246,31.8823841401677
33.4,9.96891219991335,2.58970071235776e-05,0.000837815856369257,-0.0103198199059278,-0.00562213375675711,-9.52784864178816e-05,-0.00521534384129656,0.0247192472625386,31.8859336289968,31.8784865355151,9.9999734319217,-0.0309862797748041,0.000123799320194498,-0.000769905067455044,0.00380540956177016,0.000189577966240202,-7.83584662220894e-05,-0.0124340586057183,31.8832456549771,31.8820132692186,10.0760470801483,0.195195376388207,0.000112416158892092,-0.000850845697163701,0.00311694832281103,-0.000393317186983432,-9.56803438569463e-05,-0.0114507122408687,31.8835091847314,31.8823824882649
33.5,9.96810083641342,1.6291900620782e-05,0.000276076860156472,-0.00714276692696398,-0.0102381226129759,-8.68657996986582e-05,-0.00586856341528841,0.0379282261546981,31.8826492333099,31.8813255664143,10.00031933805,-0.0309673364293561,0.000107123908547406,-0.00191983751860329,0.00303266724781212,0.000188830462752639,-0.000250488807064612,-0.0102954788276482,31.8831456070702,31.8821004006188,10.0763239934473,0.195155514427015,9.48212584327185e-05,-0.00190008011580377,0.0023488886610525,-0.000404265913208546,-0.000251391123412001,-0.00928912615449191,31.8833909550506,31.8824578888547
33.6,9.96694713440584,1.02012777072873e-05,-0.000305118247612513,-0.00294061762893961,-0.0123907508573908,-2.91488509753644e-05,-0.00560327965423936,0.0449776866024047,31.8796641830986,31.8845125753949,10.0005677427439,-0.030948617570377,7.51046896091947e-05,-0.00278639264001378,0.00185689677941216,0.000184892997036974,-0.000384483946401748,-0.00676936021292767,31.8829747610005,31.8822578392806,10.0765060200602,0.195114456366597,6.35193200646521e-05,-0.00267059139496612,0.0012208648380371,-0.000417577427611043,-0.000369131080109665,-0.00587963022670463,31.8832102260058,31.8825962756626
33.7,9.96571393894314,1.09082943326497e-05,-0.000815945980264413,0.00161531587155392,-0.0118202402260864,4.17448979088606e-05,-0.00448341119495678,0.0449412687445963,31.8773775528357,31.8874975679603,10.0006824205413,-0.0309304641163597,3.22388523961234e-05,-0.00324244056067524,0.000443121164236366,0.000177955736630997,-0.000460781448400452,-0.00234634643590149,31.8827560651327,31.8824629746331,10.0765611481086,0.195071927458647,2.29198488497308e-05,-0.00304906465052627,-0.00010849922736193,-0.000432897419510952,-0.000431668693362136,-0.00169733316746141,31.8829896926392,31.8827759696487
33.8,9.96466878378673,1.75647858125586e-05,-0.00117965890572089,0.00581643045829366,-0.00869202213986057,8.37579818519499e-05,-0.00270258725154213,0.0380045223649838,31.8759665268406,31.8896698792468,10.000653959297,-0.030913066196182,-1.49438737246349e-05,-0.0032432201196736,-0.00100025661716448,0.000170050303519462,-0.000471427185181904,0.00231680118475809,31.8825214017493,31.8826843109299,10.0764827707856,0.195027855318426,-2.083563410234e-05,-0.0030006752324517,-0.00144422675205702,-0.000448390651493497,-0.00043284838445713,0.00264045193205435,31.8827594825741,31.8829676872431
33.9,9.9640426458544,2.58875523645294e-05,-0.00134405499489244,0.00902661262118629,-0.00356044018441975,7.37329399843844e-05,-0.000551201314922452,0.0254080103219587,31.8754608134827,31.8905507806873,10.0004892259441,-0.0308963975346319,-5.99086161659875e-05,-0.00279658639709507,-0.00227638407449401,0.000163626274396484,-0.000416161008894924,0.00658358821217166,31.8823021402494,31.8828908231226,10.0762793168285,0.194982326981922,-6.16986782264222e-05,-0.00253940404478275,-0.00260445238577122,-0.00046198086318434,-0.000373611030960158,0.00654304698956954,31.8825487618636,31.8831430258743
34,9.96399539067176,3.08239491412293e-05,-0.00128888450441989,0.0107780774245663,0.00272669247059796,1.99834094377013e-05,0.0016307560118198,0.00922975911307004,31.875837987165,31.889960918668,10.0002109766671,-0.0308802243270888,-9.6129603666203e-05,-0.00196179898721546,-0.00320011311062406,0.000160498516670172,-0.000302241488499895,0.009838688631526,31.8821290962484,31.8830520283739,10.0759738871688,0.19493557617863,-9.37245598619736e-05,-0.00172690463225473,-0.00342050685874593,-0.000472256022140214,-0.000261832584863908,0.00944704377646918,31.8823856375871,31.8832744334916
34.1,9.96459304981167,2.95344256602074e-05,-0.00102814557218298,0.0108389090706183,0.00916584578697459,-4.41075898589218e-05,0.00350733941441457,-0.00795508415316346,31.8770689182561,31.8880803930853,9.99986376163956,-0.0308641921099216,-0.000118906873656256,-0.00087278005507224,-0.00365843535679833,0.000160599213042016,-0.00014823901960086,0.0116752270464547,31.8820235609607,31.8831468775339,10.0756091241431,0.194887967165567,-0.000112801201376781,-0.000692235805459986,-0.00379393062072883,-0.000479510549475889,-0.000115495064435948,0.0109939021485262,31.882288584758,31.8833435881504
34.2,9.96580007016469,2.29379385302798e-05,-0.000607052759478774,0.00924268516763387,0.0147555726227093,-8.07777688346045e-05,0.00479812947303239,-0.0234820617933394,31.8790865090904,31.8853746382824,9.99949652595937,-0.0308480509259983,-0.000125335435498955,0.000318388176760656,-0.0035969460090627,0.000162348087236359,2.42336290649827e-05,0.011869193485491,31.881998054881,31.8831630838168,10.075231161115,0.19483972950007,-0.000116515190414316,0.000420523505777371,-0.00368133587578336,-0.000485280079690287,4.49358111072006e-05,0.0109977596232683,31.8822677027546,31.883340308381
34.3,9.96748733579415,1.49915443070143e-05,-9.42973099159259e-05,0.00627661117988305,0.01864999751521,-7.00944366820132e-05,0.00531975224911328,-0.0350084689920259,31.8817086596916,31.8824271537708,9.99916239738052,-0.030831748548857,-0.000114270564375142,0.00144220796467991,-0.00301862036951162,0.000163366464758136,0.000190637415316654,0.0103757388625083,31.882056507317,31.883096955588,10.0748894400473,0.194790888716621,-0.000104118302630825,0.00145291938165176,-0.00309324250906746,-0.000491673699764581,0.000196609911040149,0.00944188548852006,31.8823249173697,31.8832624421756
34.4,9.96945434171066,1.02367783488223e-05,0.000429088867912991,0.00243100513186008,0.0202848511892382,-2.06707500741018e-05,0.00501148880528729,-0.040865461492255,31.884582582701,31.879761233707,9.99890712884321,-0.0308154621191712,-8.80034619457602e-05,0.00234536818782196,-0.00202725787443802,0.00016185194833073,0.000328058781781654,0.00748000174730234,31.8821864580836,31.8829609900778,10.0746254962442,0.194741317097402,-7.80206092958451e-05,0.00226500686322286,-0.0021327740961971,-0.000500174444273929,0.000318793396726196,0.0066140489387386,31.8824469994997,31.8831225373564
34.5,9.9714617898565,1.11287579438965e-05,0.000882480961090323,-0.00168117584904503,0.0194572474553636,3.67869511270428e-05,0.00394155979123742,-0.0402974595089697,31.8872091196425,31.8777278665432,9.99876470888999,-0.0307994707927106,-5.03174407971847e-05,0.00290935518614975,-0.000764228972566801,0.000157462057541872,0.000418351332393024,0.00359928203708378,31.8823685918836,31.8827744204162,10.0744695306081,0.194690788215001,-4.19523104841102e-05,0.00275063326153811,-0.000936247774711078,-0.000510935310221368,0.000395418505725059,0.00291980132331578,31.8826146886108,31.8829390751254
34.6,9.97326933995414,1.67152042527438e-05,0.00119803444409592,-0.00542160239092981,0.0163478627314626,6.8481131899333e-05,0.00229350545646201,-0.0335549252116193,31.8890589187639,31.8764918374793,9.99875755386212,-0.0307840291379158,-6.44569550733518e-06,0.00304991076712201,0.000592694566875289,0.000151392433749201,0.000448066219393458,-0.000720877098218718,31.8825769094901,31.8825629930584,10.0744406004178,0.194639091456766,-9.2585704546609e-07,0.00283689041996949,0.000327870924035147,-0.000522782875243124,0.00041501037508898,-0.00112104904760199,31.882802879643,31.8827362955563
34.7,9.97467256802598,2.33670722809102e-05,0.00133079086459296,-0.00822525546015659,0.0114833494278247,5.73667237569315e-05,0.000335109866571719,-0.0218302012067214,31.889735837006,31.8760915379776,9.9988813173101,-0.0307691820977379,3.72634073174322e-05,0.00276689010616603,0.00185057459636714,0.000145807453757125,0.000415814603707179,-0.00485900644533574,31.8827807653558,31.8823568353247,10.0745326800118,0.194586247074684,3.9166436966512e-05,0.00253006184499477,0.00148089856726673,-0.000533816324988896,0.000377423257291055,-0.00493037646374943,31.8829829240959,31.8825417830037
34.8,9.97553344691546,2.70311918944146e-05,0.00126500907460858,-0.00968532653038163,0.00564634430049904,1.22260029065948e-05,-0.00162496142353835,-0.00705028871451978,31.889111352281,31.8765125150572,9.99911776004967,-0.0307547879687569,7.49251647291862e-05,0.00210616890336672,0.00284079808242729,0.000142482359540679,0.000327037601125616,-0.00825725357188128,31.8829521645673,31.8821833753086,10.0747270578414,0.194532413981036,7.29470149603247e-05,0.00187866719401329,0.00236875963656229,-0.000542565065606728,0.000288731119358085,-0.00799593744463582,31.8831291564623,31.8823803565734
34.9,9.97579982833125,2.56148657818193e-05,0.00101583592119312,-0.0096116518549492,-0.000251369600534644,-3.87696474846807e-05,-0.00328573168565457,0.00843773235568211,31.8873652046467,31.8777191076648,9.99943510125266,-0.0307405827293781,0.000101120669331244,0.00115849725832945,0.00341891119926769,0.000142064874362537,0.000193838610079918,-0.0104211943272215,31.8830657844057,31.8820673661564,10.0749926587701,0.194477830181503,9.55527159210368e-05,0.000972403039244544,0.00286177587428662,-0.000548593266346523,0.000161072672459169,-0.00987100576416558,31.8832188905531,31.8822740770188
35,9.97551125386882,2.01059583420709e-05,0.000626183560353602,-0.00805442700471656,-0.00531176771215337,-6.54720754466693e-05,-0.00439993417321212,0.0222371729192331,31.8849146942816,31.879626500535,9.9997863636893,-0.0307263123755948,0.000112762940245919,6.89713500036953e-05,0.00352342652714236,0.000143515575429484,3.67699304820839e-05,-0.0111061134695856,31.8831080739119,31.8820219530358,10.0752850931208,0.194422746453435,0.000104384537816267,-5.09312397647206e-05,0.00290957055142638,-0.000552923628179544,1.39698412159971e-05,-0.0103490637565635,31.8832409101614,31.8822339166157
35.1,9.97479058214112,1.38393690775578e-05,0.000159431577117348,-0.00529044547593172,-0.00878783951077785,-5.34466939082392e-05,-0.0048104596639846,0.0322711777320882,31.8822705521961,31.8820413863216,10.0001242147909,-0.0307118809202053,0.000108561671365411,-0.0010121556030328,0.00314862304802488,0.000144977897009935,-0.000122474369877024,-0.0102452632555652,31.883074241447,31.8820517382765,10.0755602069054,0.194367251227816,9.85201640609435e-05,-0.00105055052958209,0.00251363687912969,-0.000557199542262294,-0.000132320572382851,-0.00938986440429083,31.8831922795229,31.8822630229757
35.2,9.97382303297388,1.04305231178423e-05,-0.000310814733638505,-0.00177484384612686,-0.0101947087545148,-1.1612500219117e-05,-0.00447211917802705,0.0370940282666483,31.8798887492519,31.884625713115,10.0004010741762,-0.0306973821640964,8.89850630053005e-05,-0.00192991567901877,0.00234328205212632,0.000144596975154466,-0.000261131106860216,-0.00794592679153071,31.8829680588171,31.882152959458,10.0757741661672,0.194311253690401,7.86778412192365e-05,-0.00188304751880364,0.00172615293820592,-0.00056296108681498,-0.000256867264392146,-0.00711572199461228,31.8830780573843,31.8823567910299
35.3,9.97282616288037,1.16480958963872e-05,-0.000712278136913085,0.00193334142566973,-0.00937764333648637,3.41250240603911e-05,-0.00345583483927207,0.0360971964880196,31.8780793206681,31.8869290555111,10.0005821214961,-0.030683047164254,5.74901631785922e-05,-0.00256400142878863,0.0012392628946371,0.000141690610965796,-0.00036086205022694,-0.00459406369201583,31.8828073724329,31.8823080140198,10.0758958605935,0.194254587169333,4.82869853060425e-05,-0.00244017964765488,0.000674693569379055,-0.000570675604968332,-0.000343352875817911,-0.00390320909780078,31.8829161116085,31.8824982069403
35.4,9.97201562007436,1.64701929439954e-05,-0.000985077459159115,0.00525968131696197,-0.00652755172782499,5.68347990972933e-05,-0.00193491362816208,0.0295814763636353,31.8769956648983,31.8884941637751,10.0006454059077,-0.030669101885541,1.85824227301726e-05,-0.00283341958887406,-8.48344337519158e-06,0.000136926415462897,-0.000408852048372352,-0.000662679098643978,31.8826146927694,31.8824946990483,10.0759064004107,0.194197084978697,1.16783739101283e-05,-0.00265124095136888,-0.000493544015993067,-0.000579650036263034,-0.00038074347800045,-0.000204194245339097,31.882728251091,31.882666288235
35.5,9.97157206128291,2.18157980124285e-05,-0.00109061832763669,0.00770296818840695,-0.00214277395463654,4.4326339618412e-05,-0.000155855940218946,0.0186875682799671,31.8766819013064,31.8889951000888,10.0005815957179,-0.0306556678693255,-2.22178683732312e-05,-0.00269576598304079,-0.00122276561944864,0.0001319922990988,-0.00039771053273773,0.00329116434301849,31.8824170236092,31.8826863486668,10.0757988747507,0.194138666036287,-2.5945394990497e-05,-0.00248235590227512,-0.00161248132820526,-0.000588370376112104,-0.000363191746218185,0.003456795479457,31.8825400889049,31.8828362429541
35.6,9.97161430287773,2.44416385285488e-05,-0.00101698572435911,0.00891032003083233,0.0030555054730334,5.53584353565333e-06,0.00160144185423758,0.00519943148065816,31.8771289680862,31.8883445552605,10.000406317762,-0.0306426544086675,-5.91224676807765e-05,-0.00218881267595269,-0.00223610923688052,0.000128659451820777,-0.000331714611282992,0.00671599397279428,31.8822418465219,31.8828557980253,10.0755895264295,0.194079459795933,-5.92788089115485e-05,-0.00197436061792091,-0.00252863527476382,-0.00059537814105185,-0.000295669499731122,0.0065719975396746,31.8823768574867,31.8829833762894
35.7,9.97218266472857,2.28405246578332e-05,-0.000780092669673233,0.0087275953604021,0.00823963339454233,-3.57212426327553e-05,0.00306760513603139,-0.00874590470306705,31.8782961552871,31.8867194560267,10.0001461999651,-0.0306298516419701,-8.71770155531888e-05,-0.00138778456953432,-0.00291471061665894,0.000127801254605514,-0.000220797183458003,0.00915674425997134,31.8821122633114,31.8829802179841,10.0753045095463,0.194019673577528,-8.38583413410119e-05,-0.00120203428049875,-0.00312138712930692,-0.000600055904437283,-0.000188223132631465,0.00872872556206135,31.8822593709242,31.883087277853
35.8,9.97323477735391,1.80346363586331e-05,-0.000420523178166598,0.00721802595280127,0.0126051390303201,-5.53579013359257e-05,0.00402485075435798,-0.0209952818206763,31.8800865361343,31.884494729239,9.9998385607029,-0.030617019479078,-0.000102252591761227,-0.000404341689115632,-0.00315796824347172,0.000129055096411581,-8.03964673849658e-05,0.0102535718490195,31.8820470680626,31.883041085892,10.0749796071512,0.19395951432502,-9.60526346479568e-05,-0.000273170618532224,-0.00330249709688139,-0.000602872517360731,-5.58368335189889e-05,0.00960810333179272,31.8822040510915,31.8831317410175
35.9,9.97465418146102,1.28564654409252e-05,3.32686768615683e-06,0.00464701777285762,0.0154935764560015,-4.30550494957132e-05,0.00433904276623077,-0.0297102970209395,31.8823019354437,31.8821193880917,9.99952930941206,-0.0306040201243786,-0.000102828234709434,0.00061627642201404,-0.00295204360793089,0.00013087922929208,6.85760560531868e-05,0.00991530162444691,31.8820521953557,31.8830326495479,10.0746577377423,0.193899110593385,-9.47126925895918e-05,0.000675833322429861,-0.00306561629222813,-0.000605262485081092,8.19093695816972e-05,0.00914611011102892,31.8822149627825,31.8831125089535
36,9.97627008652481,1.02114968556327e-05,0.000424663943925872,0.00143627545687452,0.016490057321233,-7.58207467156692e-06,0.00397814043238807,-0.0336420618576962,31.8846221515546,31.8799925575606,9.99926127726659,-0.0305908817021525,-8.90671201647296e-05,0.00153505105125569,-0.00233288994230723,0.00013160164230665,0.000205755663161428,0.00821309816065641,31.8821255594395,31.8829571295066,10.0743784568362,0.193838430476949,-8.02417416306857e-05,0.00151601663359594,-0.00245024874283124,-0.000608676948912369,0.000206236423151205,0.00742889050681762,31.8822887428346,31.8830325903556
36.1,9.97788498727629,1.13855439118822e-05,0.000778763801240899,-0.00190494182017158,0.0154809366517782,2.92702638760024e-05,0.00301458893865641,-0.0323081254542233,31.8866422150609,31.8783888215122,9.99907419344772,-0.0305777777596285,-6.27776964927417e-05,0.00221934157609667,-0.00138502854477277,0.000130122988144311,0.00031135576044796,0.00537658970822095,31.8822572272279,31.8828245173016,10.0741779487395,0.193777308000816,-5.45590396518832e-05,0.00212595551027904,-0.00154061826125233,-0.000613987273493068,0.000299186177409156,0.00468914827821776,31.8824147932809,31.8829021034926
36.2,9.97930569416008,1.53806483294169e-05,0.00101286226133966,-0.00486026431491348,0.0126636954100618,4.60379039718913e-05,0.00161161099544346,-0.0260470455420822,31.887967397108,31.8774496260183,9.9989912679036,-0.0305649250728257,-2.81814381072343e-05,0.0025846348185336,-0.000255588269287947,0.000126674430327005,0.000372106994580616,0.00185253831399894,31.8824260740253,31.8826557661983,10.0740763782568,0.193715574208998,-2.17377423227322e-05,0.00243130343965486,-0.00047683873145597,-0.000620881349873867,0.000349242564197111,0.00135483641488662,31.8825725289059,31.8827408647532
36.3,9.98037291246554,1.96145517011598e-05,0.00109396220249577,-0.00698569630311091,0.00850861572294533,3.40663449314865e-05,-4.16158905206387e-06,-0.0159454360627134,31.8883296749937,31.8772204677969,9.99902274379252,-0.0305524645755789,9.89464339566002e-06,0.00258703574943417,0.000898968488817709,0.000122453100603593,0.000380549913039782,-0.00186918026401656,31.8826084163975,31.882474263169,10.074081736641,0.193653123393606,1.36598654329949e-05,0.00239602767158155,0.000594119558904054,-0.000628243495204877,0.00035035995007051,-0.00211173900242316,31.8827393858227,31.8825706493107
36.4,9.98098484934517,2.15071112666402e-05,0.00101340298694487,-0.00797595585934789,0.00367944673192062,1.89618783682362e-06,-0.00157917165638515,-0.00365198812030724,31.8876731153828,31.8776934795764,9.99916617022702,-0.0305404045272254,4.60422900669997e-05,0.00222243523984624,0.00191337513109532,0.000119075065063646,0.00033491847132133,-0.00525757102557975,31.8827781180065,31.8823057187507,10.0741900999598,0.193589959022884,4.66031441827504e-05,0.00202161534104696,0.00151887441547661,-0.000634659069347791,0.00030185205061618,-0.00521562342461938,31.8828909029505,31.8824150693
36.5,9.98111137780284,1.99841781150469e-05,0.000787568813309387,-0.00770782324192893,-0.00107346699325381,-3.05947081147824e-05,-0.00287262682467407,0.00888990791428563,31.8861685218148,31.8788217905509,9.99939728399056,-0.0305285884962536,7.53254551485941e-05,0.00155839420219405,0.00265265695327936,0.000117607231824191,0.000244028096638155,-0.00785618304345176,31.8829119725471,31.8821728466795,10.0743775121096,0.193526245938942,7.26288772073098e-05,0.00137567222823258,0.00217528371913342,-0.000639271596790292,0.000212724034245449,-0.00754143709501286,31.8830060819136,31.8822945012577
36.6,9.98079684959727,1.60266668162106e-05,0.000454730268344581,-0.00625445997904311,-0.00503032128964726,-4.43602573257822e-05,-0.0036931283341808,0.0197476508526553,31.8841520261612,31.880499089349,9.99968399305744,-0.0305168181874451,9.39012833848096e-05,0.000690230073393691,0.00302125590135977,0.000118078137765309,0.000120988610369297,-0.00932661094632901,31.8829923178002,31.8820928921565,10.0746131110198,0.19346216616692,8.83386742119327e-05,0.000550517303248789,0.00247895481391832,-0.000642144242813721,9.57570804311174e-05,-0.00878760043365239,31.8830693759453,31.8822240969395
36.7,9.98015142393544,1.19929022296804e-05,6.86123206434472e-05,-0.00386922221844042,-0.00761152729634947,-3.22587792824013e-05,-0.00392670934901149,0.0272961647256635,31.8820185613842,31.8825267300067,9.99998662417966,-0.0305049390109967,9.90035043862374e-05,-0.000259823618134114,0.00296234155472781,0.000119507287811639,-1.69220004203224e-05,-0.00944653545405391,31.8830069626347,31.8820777351755,10.0748593498231,0.193397846240161,9.13819211654207e-05,-0.000337573507016186,0.00238256751224702,-0.000644189538378288,-3.26048237985009e-05,-0.00876438353070807,31.8830706109511,31.8822139108548
36.8,9.97933250117135,1.01710039064129e-05,-0.000310240764957014,-0.000942177614978592,-0.00846334343053997,-2.62654839938915e-06,-0.00355235420633504,0.0304599514170569,31.8801183731268,31.8846043819443,10.0002630935888,-0.0304929335045403,9.0543028317167e-05,-0.00115575822433288,0.00250350687056187,0.000120396413385504,-0.000149834635314181,-0.0082611050594766,31.8829567829192,31.8821264316769,10.075077264436,0.193333310354608,8.19194906534423e-05,-0.00116213207933041,0.00191767349658376,-0.00064670296542482,-0.000153988023304707,-0.00753303644239287,31.8830119659626,31.8822621211193
36.9,9.97851935817424,1.1444432960246e-05,-0.000623932025584761,0.00206328269084932,-0.00750657518952497,2.63582888088622e-05,-0.0026429362307392,0.0288643259850951,31.8786955658934,31.8863697062814,10.0004771145947,-0.0304809143646332,6.99094098808025e-05,-0.00187705322799404,0.00171383453119437,0.000119646675342971,-0.000259825915412383,-0.00595407284470475,31.8828496558055,31.8822311892878,10.075233701349,0.19326846372734,6.1457760466389e-05,-0.00181251324290079,0.00115360435494424,-0.000650569076883887,-0.000252073089329637,-0.00528165896534115,31.8829019670443,31.8823607058385
