t,x_pid,z_pid,th_pid,b_pid,dx_pid,dz_pid,dth_pid,db_pid,T1_pid,T2_pid,x_havok,z_havok,th_havok,b_havok,dx_havok,dz_havok,dth_havok,db_havok,T1_havok,T2_havok,x_dmd,z_dmd,th_dmd,b_dmd,dx_dmd,dz_dmd,dth_dmd,db_dmd,T1_dmd,T2_dmd
37.1,0.997175559580871,2.01862992126588e-07,-0.000123727664694913,0.000876433976198475,-0.000287679620319716,5.61866390432082e-07,-1.18774652611226e-05,0.00206669982915103,31.8818089007891,31.8831997376246,0.999991570902065,-0.00304953773789289,-3.66350926992795e-07,-3.99835559024086e-05,-1.4402313993091e-05,8.13202851637854e-06,-5.75108878616029e-06,4.26203458008891e-05,31.8824975158367,31.8825008524635,1.0071336059432,0.0188670376138893,-7.16352272850205e-07,-2.76741475002385e-05,-5.59000511876257e-05,-7.08844415640883e-05,-3.95285000111719e-06,6.79422032952197e-05,31.8824981740311,31.8825042749508
37.2,0.99717589334849,2.34599834841139e-07,-0.000114853857106034,0.00100804015253807,0.000301550145453285,6.06799141821102e-08,0.000186139266642786,0.00053730605502078,31.8818727118138,31.883133189979,0.999989355595527,-0.0030487233715999,-9.04995120855546e-07,-3.31172608628674e-05,-2.95754367636888e-05,8.15541174485704e-06,-4.87589880375257e-06,9.39655456854507e-05,31.8824950229755,31.8825035124077,1.00712753933664,0.0188599472409986,-1.059093721913e-06,-1.92004596791786e-05,-6.4912050816459e-05,-7.09245902614543e-05,-2.79756071551805e-06,0.000100081133958107,31.8824967100044,31.8825060630363
37.3,0.997235717636202,2.13308343116471e-07,-8.7631606171357e-05,0.000982429006169953,0.000886323557770767,-4.6136700654468e-07,0.000350403694492755,-0.00103604833115593,31.8820300891745,31.8829699211525,0.999985825617145,-0.00304790672896594,-1.31728379276768e-06,-2.16877200485023e-05,-3.98811904676202e-05,8.17666672263945e-06,-3.30582925367634e-06,0.000131056854304448,31.8824931853949,31.8825055211153,1.00712079161234,0.0188528525246739,-1.26204667875136e-06,-8.17285853814106e-06,-6.91055398668223e-05,-7.09696767251209e-05,-1.24642814758959e-06,0.000117457939969983,31.8824959533191,31.8825071649706
37.4,0.997349970135391,1.51992876684216e-07,-4.67214424458652e-05,0.00080749838558265,0.00137603218521453,-6.99916545595795e-07,0.000456542083772486,-0.00241060771343103,31.8822557879657,31.8827387483446,0.999981571657307,-0.00304708809029999,-1.54980257947788e-06,-7.49306454621927e-06,-4.40967603245993e-05,8.19569873332833e-06,-1.29228090681123e-06,0.000149382032374627,31.882492242968,31.8825066429239,1.00711388696935,0.0188457530846645,-1.30144779988736e-06,3.75929437075627e-06,-6.8101604644943e-05,-7.10200686654088e-05,4.6556349179726e-07,0.000118327682711965,31.88249600156,31.8825074833829
37.5,0.997505267125254,8.72123231760257e-08,1.23184770588573e-06,0.000513879601280736,0.00169697567433134,-5.30596277515155e-07,0.00048972464635636,-0.00338028950679475,31.8825145790766,31.8824780571635,0.99997722231136,-0.00304626769367839,-1.57253726757506e-06,7.49509181763553e-06,-4.17489366913776e-05,8.21206936177825e-06,8.82942770908892e-07,0.000146786067547616,31.8824923212416,31.8825067550547,1.00710733108057,0.0188386483745521,-1.17306532173206e-06,1.4964669119886e-05,-6.21141602063117e-05,-7.10762729442189e-05,2.10263820947104e-06,0.000102860828259915,31.8824968564961,31.8825070118352
37.6,0.997682171159112,5.5693751618282e-08,4.8669964570942e-05,0.000149657525222847,0.00180325510008239,-7.2463819747787e-08,0.000446701861728826,-0.0038064131756516,31.8827662379017,31.8822289946595,0.999973441692644,-0.0030454457913902,-1.37840334457929e-06,2.11398555570599e-05,-3.30979436261177e-05,8.22513310077697e-06,2.90893582733141e-06,0.000123422057709997,31.882493433758,31.8825058452223,1.00710161027683,0.0188315376089264,-8.91760108886169e-07,2.3832974910636e-05,-5.1935960736358e-05,-7.11388389221842e-05,3.42859981791934e-06,7.30994268853717e-05,31.8824984270906,31.8825058316826
37.7,0.997858331227386,7.29691158048261e-08,8.83050890271639e-05,-0.000227456623141177,0.00168311868438767,3.93546571227975e-07,0.000336011039417635,-0.00363729369983249,31.8829716788707,31.8820289086729,0.999970771710071,-0.00304462277443527,-1.00285027569256e-06,3.16047064961914e-05,-1.96305075998603e-05,8.23457038995549e-06,4.50951277904234e-06,8.34918886365254e-05,31.8824953918135,31.882504100531,1.0070970404269,0.0188244203363934,-5.02057111974896e-07,2.92384342897567e-05,-3.91645828398044e-05,-7.12076658741663e-05,4.2720852221191e-06,3.38370283031623e-05,31.8825004859646,31.8825041641883
37.8,0.998011990853407,1.25429655001026e-07,0.000114232404138469,-0.000559232694689084,0.00135990124886912,5.9638949227024e-07,0.000176366867970793,-0.00291397522694168,31.8830993370565,31.8819061111566,0.999969595870661,-0.00304379900768779,-4.98625179276971e-07,3.75281589110289e-05,-3.25295298326229e-06,8.24025371133791e-06,5.47422826336618e-06,3.27002747344153e-05,31.8824979279258,31.8825017853074,1.00709379107222,0.0188172959511256,-5.72029920902128e-08,3.05105762996767e-05,-2.55679632952238e-05,-7.12825099929288e-05,4.52636884925948e-06,-9.43933997898493e-06,31.8825027640823,31.8825022623653
37.9,0.998125315944464,1.79752017677628e-07,0.000122802029602577,-0.000795877931634405,0.000887550735786999,4.32259554179738e-07,-6.47091748549431e-06,-0.00176157739851151,31.8831305430595,31.8818764734758,0.99997014192499,-0.00304297485218509,6.47372381239593e-08,3.80158615030611e-05,1.37225603294687e-05,8.24224187651176e-06,5.6573335827606e-06,-2.17917926683451e-05,31.8825006981511,31.8824992387472,1.00709188824272,0.0188101636374848,3.81145777788738e-07,2.74253089097937e-05,-1.3076748752978e-05,-7.13630273861218e-05,4.14787667017806e-06,-5.0576388280247e-05,31.8825049603316,31.8825004189302
38,0.998187035858084,2.03327645029554e-07,0.000113122508047685,-0.000903470505255359,0.000341566756840043,1.65470800524275e-08,-0.000183832727289107,-0.00036794923579998,31.8830626574291,31.8819418979417,0.999972297879375,-0.00304215066468469,6.0732346958805e-07,3.32498697786308e-05,2.89075147025873e-05,8.24098964694204e-06,5.0682071656136e-06,-7.2230068570833e-05,31.8825033187288,31.8824968387432,1.00709109553799,0.0188030231025283,7.53608434498236e-07,2.0612318633861e-05,-3.37282244015856e-06,-7.14484551730332e-05,3.21722990711855e-06,-8.39480804876236e-05,31.8825067929147,31.8824989083625
38.1,0.998194009536586,1.83234034054496e-07,8.71278516761291e-05,-0.000868767341733972,-0.000193139983262975,-3.94586310276696e-07,-0.000328616223086893,0.00104676770325362,31.8829092000467,31.8820905125583,0.999975784906377,-0.0030413267460717,1.05703440235975e-06,2.39699962139852e-05,4.02754502943478e-05,8.23683510813331e-06,3.79947748716622e-06,-0.000111848256444957,31.8825054489075,31.8824949202386,1.00709107321245,0.0187958738928237,1.01206143779637e-06,1.10615343250088e-05,2.28198469010407e-06,-7.15382217602897e-05,1.86946313918254e-06,-0.000105168369642117,31.8825080383663,31.8824979484312
38.2,0.998151503613139,1.32762909905323e-07,4.92089521747681e-05,-0.000700714772868517,-0.00063552378876038,-5.60744483017857e-07,-0.000419408663951284,0.00226476074938962,31.8826969773878,31.8822984616118,0.999980161634208,-0.00304050339363784,1.34956487842552e-06,1.14595007524511e-05,4.61581582048373e-05,8.2299095409967e-06,2.0249294233424e-06,-0.000134860054970454,31.8825067906687,31.8824937754657,1.00709138110788,0.0187887153207998,1.11948815215394e-06,1.1288077032113e-07,3.03907855236298e-06,-7.1631952965751e-05,2.92270800635137e-07,-0.000111072230408075,31.8825085302804,31.8824977000777
38.3,0.998072172357903,8.23258024951335e-08,5.47706058185233e-06,-0.000428513213895881,-0.000920754463325662,-3.96767581784753e-07,-0.000443630694628264,0.00310394339849329,31.8824609803959,31.882533220823,0.999984820981717,-0.00303968085828539,1.452345797571e-06,-2.39125625625344e-06,4.59864940802396e-05,8.22034940680373e-06,1.39321838263841e-08,-0.000138822756036192,31.8825072047652,31.882493540069,1.00709152282315,0.0187815472950632,1.06890104546645e-06,-1.06451228592183e-05,-9.80815014750999e-07,-7.17291081543618e-05,-1.28525294861797e-06,-0.000101538502083067,31.8825082519748,31.8824981831469
38.4,0.997973928552785,6.08256880519969e-08,-3.7218274946627e-05,-9.66195898674553e-05,-0.00100976645507756,-1.4664015084194e-08,-0.00039924502183491,0.00344502072625054,31.8822382832555,31.8827582839586,0.999989167877107,-0.00303885939932124,1.35564295966134e-06,-1.56799047455628e-05,3.98882974358533e-05,8.20814204051106e-06,-1.95745229035043e-06,-0.000123535408876739,31.8825066621547,31.882494240932,1.00709105519904,0.0187743694978733,8.70882767474658e-07,-1.97567925318847e-05,-9.14779438527563e-06,-7.18293227571906e-05,-2.65004659111141e-06,-7.8130727156566e-05,31.8825072712867,31.8824993362454
38.5,0.997877060508235,7.88384118313464e-08,-7.23598658658862e-05,0.000242467049782982,-0.000894606676172136,3.51571492730613e-07,-0.000294803167840898,0.00324822142621216,31.8820621972265,31.8829387729244,0.999992620173492,-0.00303803932254943,1.07206010377243e-06,-2.64964317413266e-05,2.86722952477064e-05,8.19327151283132e-06,-3.60721797309572e-06,-9.09881256226875e-05,31.8825052415292,31.8824957985816,1.00708958793748,0.0187671813344559,5.53170983234645e-07,-2.58993098632783e-05,-2.03355834515782e-05,-7.19323027145938e-05,-3.60522225716436e-06,-4.4055637623359e-05,31.8825057371573,31.882501017764
38.6,0.997801057245737,1.23325140195776e-07,-9.47554396804987e-05,0.000536472318322891,-0.000598867750258791,4.88559191289849e-07,-0.000147864226735077,0.00255739116299892,31.8819576109565,31.8830471185618,0.999994780369599,-0.00303722083773305,6.5035840635648e-07,-3.34474918114443e-05,1.41303180919799e-05,8.17605774778995e-06,-4.72113504451633e-06,-4.65023614502861e-05,31.8825031910122,31.8824979673843,1.00708693268698,0.0187599828595352,1.66277090464168e-07,-2.83526863315003e-05,-3.2849735203692e-05,-7.20375469043666e-05,-4.03735116590759e-06,-4.54313101641707e-06,31.8825039016585,31.8825029822213
38.7,0.997761636887198,1.66387277229835e-07,-0.00010130157554631,0.000741369301096394,-0.000173265131004687,3.27032580400547e-07,1.79302668084994e-05,0.00149113979936749,31.881937970104,31.88306770097,0.999995418997683,-0.00303640415597209,1.50790856355677e-07,-3.5658109666426e-05,-1.71172868997538e-06,8.15690980845723e-06,-5.15828244754673e-06,3.67942162750639e-06,31.8825008091828,31.8825004522262,1.00708304329134,0.0187527738687737,-2.35412178717638e-07,-2.6848351743782e-05,-4.49720821740883e-05,-7.21447057064862e-05,-3.89770007938344e-06,3.49554615672523e-05,31.8825020316933,31.882504972184
38.8,0.997768429486535,1.8226122780866e-07,-9.14074461038757e-05,0.000827931429407124,0.000312838870183836,-2.4830011863688e-08,0.000176641705957189,0.000222731273289994,31.8820039638497,31.8829994071636,0.999994471214884,-0.00303558950743932,-3.55286507137808e-07,-3.27617392358514e-05,-1.66034963164667e-05,8.13626955986563e-06,-4.84967493043466e-06,5.24281938373185e-05,31.8824984432814,31.8825029102526,1.00707801258056,0.0187455538602075,-5.93828972966998e-07,-2.15594684807472e-05,-5.49648045358676e-05,-7.22535549646385e-05,-3.20096617353934e-06,6.87838146786021e-05,31.8825004070211,31.882506715605
38.9,0.997823653476756,1.62234582643984e-07,-6.70219089208766e-05,0.000785846420535402,0.000782558191065975,-3.5318732790056e-07,0.000304076378074915,-0.00104790854072218,31.8821438145362,31.8828555029886,0.999992182291146,-0.0030347769577619,-7.9659365331398e-07,-2.53947775396767e-05,-2.8521018276337e-05,8.11456327583156e-06,-3.87302074447358e-06,9.30226133106245e-05,31.8824964307228,31.882505009542,1.0070721540981,0.0187383229956293,-8.60450734333203e-07,-1.33943032374625e-05,-6.15371695445723e-05,-7.23640137249113e-05,-2.07022254256168e-06,9.24926912253255e-05,31.8824992538535,31.8825079920561
39,0.997921963744067,1.1889054967578e-07,-3.22698831532902e-05,0.00062482140515515,0.00116348094094819,-4.68352740344951e-07,0.000381456551184344,-0.0021255694728582,31.8823350606407,31.8826608887356,0.99998892528928,-0.00303396660260692,-1.11397914883959e-06,-1.46343702067753e-05,-3.59068429465215e-05,8.0919282646806e-06,-2.37307652630604e-06,0.000120101846774731,31.8824950462632,31.8825064801159,1.00706584886711,0.0187310811120523,-1.00020877322612e-06,-3.50941581962563e-06,-6.38614391547641e-05,-7.24762189357043e-05,-6.66922314554003e-07,0.000103045485293884,31.8824987305338,31.8825086482121
39.1,0.998051465187338,7.77360955486784e-08,7.23623200034988e-06,0.000372585576708841,0.0013986781896685,-3.14086750571941e-07,0.000398167069818753,-0.00284961952562562,31.8825477403697,31.882447447511,0.999985197295309,-0.00303315860995257,-1.26026801228791e-06,-1.9860377048323e-06,-3.76626917229831e-05,8.0681960058272e-06,-5.59811554354207e-07,0.000129646088272731,31.8824945028289,31.8825071131176,1.00705954300194,0.0187238276789122,-9.91246108622896e-07,6.69840034404176e-06,-6.15640372498343e-05,-7.25905239599833e-05,8.10301280314125e-07,9.87925236529715e-05,31.8824989267863,31.8825085913477
39.2,0.998195706707406,6.17198854556927e-08,4.52961642616994e-05,7.01751761041262e-05,0.001455056529694,6.31551860174665e-09,0.00035317935377505,-0.00311780408193987,31.8827487758005,31.8822485674217,0.999981577667478,-0.00303235303323006,-1.22256546403556e-06,1.07033948095024e-05,-3.3808731748363e-05,8.04307103183579e-06,1.29948835477939e-06,0.000121128600175524,31.8824948449751,31.8825068663817,1.00705367436822,0.0187165628170591,-8.41159960171721e-07,1.57942873353778e-05,-5.51799481392819e-05,-7.2707118827189e-05,2.15192131272929e-06,8.10013649100135e-05,31.8824997914204,31.8825078709111
39.3,0.998336324487736,7.80157014955492e-08,7.6088931972568e-05,-0.00023470610608762,0.00132783700893702,2.98192776685416e-07,0.000254967093696406,-0.00290047271118353,31.8829070860947,31.8820939279051,0.999978592382642,-0.00303155002660237,-1.0089236347882e-06,2.1713016796766e-05,-2.49734195953729e-05,8.01620903615534e-06,2.95144201732842e-06,9.60218944271483e-05,31.8824960174704,31.8825057958236,1.00704860204389,0.0187092862947286,-5.72391276627012e-07,2.25652815294613e-05,-4.56505464721642e-05,-7.28261040834809e-05,3.17792737603614e-06,5.23201330593708e-05,31.882501200493,31.8825066018142
39.4,0.998455912057258,1.14657956212449e-07,9.50572932037367e-05,-0.000495182570103618,0.00104057138667434,3.93495002560642e-07,0.000119964289505333,-0.00224329358856141,31.8829986334802,31.882005355492,0.999976714085233,-0.00303074986149785,-6.47843691166125e-07,2.94486688775608e-05,-1.23782261258407e-05,7.98733670651069e-06,4.15680148945751e-06,5.77489662032192e-05,31.882497867685,31.8825040530868,1.00704460731316,0.0187019975156212,-2.21832606031827e-07,2.60178197647371e-05,-3.43123471787882e-05,-7.29474079029515e-05,3.73764430058643e-06,1.67406356151043e-05,31.8825029645194,31.8825049670804
39.5,0.998540670559137,1.48494041835758e-07,9.95756978428346e-05,-0.000672384874505409,0.000640806685787563,2.47314900429309e-07,-3.01605777890791e-05,-0.0012583313355918,31.8830104215337,31.8819941538233,0.99997619019804,-0.00302995265261908,-1.96122661576546e-07,3.29834930016847e-05,2.04359167309127e-06,7.95652472024895e-06,4.76777018815735e-06,1.22398497906932e-05,31.8825001130509,31.8825019177633,1.00704175574541,0.0186946966276986,1.5828666972113e-07,2.58232847843098e-05,-2.28310704466615e-05,-7.30706385893034e-05,3.77401823831062e-06,-2.04712339712155e-05,31.882504827789,31.8825032164883
39.6,0.998582437764887,1.59249221166339e-07,8.93046176168735e-05,-0.000741216916126179,0.00019217463728478,-4.22109459898255e-08,-0.000171965340315584,-0.000105154198001388,31.8829425675714,31.8820599906443,0.99997710277125,-0.00302915858148154,2.83566409418367e-07,3.19123775134742e-05,1.62966913930494e-05,7.92398036550628e-06,4.7115854199985e-06,-3.42081337637264e-05,31.882502447592,31.882499691895,1.00703998363641,0.0186873834656578,5.16165168239323e-07,2.2072188677221e-05,-1.27707359731905e-05,-7.31952906012264e-05,3.29082374185697e-06,-5.42437676290191e-05,31.8825065387547,31.8825015923832
39.7,0.998579800010274,1.41198514904493e-07,6.61847851548981e-05,-0.000693861404940017,-0.000235787824537754,-2.98381280984379e-07,-0.00028387948662935,0.00103487381954366,31.8828079785095,31.8821912718199,0.999979372054438,-0.00302836790756698,7.22946104583072e-07,2.63409338939923e-05,2.83293949019683e-05,7.88996464553237e-06,3.98896233702134e-06,-7.49523045050385e-05,31.882504543124,31.8824976988135,1.00703910104718,0.0186800575384399,8.00532263518186e-07,1.52644739013274e-05,-5.59264762436584e-06,-7.33208389023665e-05,2.35138441773133e-06,-7.97056624018015e-05,31.8825078526687,31.8825003307398
39.8,0.998538139650605,1.05762259511287e-07,3.40813807286254e-05,-0.000540543296239201,-0.000578465943184774,-3.72964910079317e-07,-0.00034946926583177,0.00198699552281017,31.8826297416513,31.8823669075506,0.999982654230428,-0.00302758066085974,1.06279300182907e-06,1.72507830801628e-05,3.65599328213509e-05,7.85478945433365e-06,2.73064325879707e-06,-0.000104582041803822,31.8825061235349,31.8824962101959,1.00703874735687,0.0186727191603015,9.75332811056157e-07,6.48726384070075e-06,-2.17001366982991e-06,-7.34467545529518e-05,1.10688787853435e-06,-9.36935925747993e-05,31.8825086096062,31.8824995955718
39.9,0.998468637596852,7.39686513105578e-08,-1.85828467124997e-06,-0.000307502919148559,-0.00078596787476922,-2.31255455409948e-07,-0.000359831140357951,0.00260973669089683,31.8824368853202,31.882559352108,0.99998651892146,-0.00302679694671328,1.25884535174235e-06,5.9364209375021e-06,3.99311848025157e-05,7.81860771943342e-06,1.11635184149105e-06,-0.000119276160778474,31.8825069877796,31.8824954232885,1.00703852937016,0.0186653683158435,1.01891527258145e-06,-3.03519595332662e-06,-2.90682848405719e-06,-7.3572607569306e-05,-2.68988596899166e-07,-9.45131711726234e-05,31.8825087139169,31.882499474782
40,0.998386410325924,6.36877098278133e-08,-3.60277339795741e-05,-3.25603458985994e-05,-0.000830416211369923,3.33502782447518e-08,-0.000314768942181633,0.00281579394543223,31.8822594601517,31.8827386835682,0.999990452078487,-0.00302601697322695,1.28155944653448e-06,-6.00470174927697e-06,3.79010241222749e-05,7.78144830382645e-06,-6.2670796833435e-07,-0.00011677489340297,31.8825070085504,31.8824954622518,1.00703802286361,0.0186580046538395,9.23752579292905e-07,-1.19472107631485e-05,-7.74763988991992e-06,-7.36980226166019e-05,-1.58099081222952e-06,-8.19091592678545e-05,31.8825081464128,31.8824999945106
40.1,0.998308089538873,7.93447263371907e-08,-6.32340233396771e-05,0.00024098648703966,-0.000709672330037193,2.60227471853155e-07,-0.000222604019235147,0.00258407151190136,31.8821238860452,31.882877249664,0.999993934684603,-0.00302524072436513,1.13570913486001e-06,-1.68815970376617e-05,3.09907714765086e-05,7.74338155741173e-06,-2.25026967327121e-06,-9.82136036892334e-05,31.8825062250073,31.882496287455,1.00703686684595,0.0186506286117594,7.0947942598761e-07,-1.90364196356795e-05,-1.58376244854826e-05,-7.38226602279915e-05,-2.64974928221744e-06,-5.82489820142649e-05,31.8825070148118,31.8825010519443
40.2,0.998249230390001,1.09990113138345e-07,-7.94848623572958e-05,0.000471150419315091,-0.00044701292927339,3.18584006445789e-07,-9.86816391545548e-05,0.00196124394983786,31.8820492667751,31.8829541403137,0.99999653249551,-0.00302446828423648,8.44016077238578e-07,-2.52383304002155e-05,2.02150493640813e-05,7.70452884731708e-06,-3.53656016132974e-06,-6.63920258902108e-05,31.8825047605077,31.8824977762948,1.00703479569945,0.0186432402809731,4.07252364913759e-07,-2.33739273891506e-05,-2.60295159995353e-05,-7.39462229252565e-05,-3.33493161522093e-06,-2.69334981575173e-05,31.8825054823205,31.8825024939628
40.3,0.998221950709354,1.36436224036845e-07,-8.2571395734086e-05,0.000623670409016169,-8.69112862066695e-05,1.82302000458951e-07,3.71638518155467e-05,0.00105287084588151,31.8820450359846,31.8829586243695,0.999997895038563,-0.0030236998375491,4.46693866203985e-07,-2.98517925706193e-05,7.06837359190237e-06,7.66513390305842e-06,-4.29807003525661e-06,-2.5730280170748e-05,31.8825028204732,31.8824997253124,1.00703163756485,0.0186358394167761,5.94211752098027e-08,-2.43098135704829e-05,-3.68926177382712e-05,-7.40683615603524e-05,-3.53469277048694e-06,7.63357677969783e-06,31.8825037599452,31.8825041142649
40.4,0.998233157930692,1.42849087128847e-07,-7.23622966369776e-05,0.000677077775305342,0.00031232962895228,-5.9973438870619e-08,0.000163769177825065,5.69355972369406e-06,31.8821100264347,31.8828918125497,0.999997918275939,-0.00302293530232246,3.81785599907476e-09,-3.02511272868913e-05,-6.51901002385518e-06,7.62557432253485e-06,-4.45301639503642e-06,1.77063868611233e-05,31.8825006990142,31.8825018445643,1.00702743502454,0.0186284265393414,-2.83554071086818e-07,-2.18692521829243e-05,-4.68908966586112e-05,-7.41889040398829e-05,-3.2436817141343e-06,4.04931066595777e-05,31.8825020941017,31.8825056772842
40.5,0.998283621056665,1.2581506154434e-07,-5.07713249571825e-05,0.000625669553329478,0.000687880156460182,-2.62156778554039e-07,0.000261926087901342,-0.00101594279885529,31.8822329165853,31.8827661829726,0.999996650190619,-0.00302217467704866,-4.23850387731939e-07,-2.6456524678078e-05,-1.87052304877875e-05,7.58619884502745e-06,-3.99126157066239e-06,5.79796549075095e-05,31.8824986888423,31.8825038457151,1.00702234044097,0.0186210018111625,-5.75322894155489e-07,-1.6442271238019e-05,-5.46905401393304e-05,-7.43077567167494e-05,-2.510118914912e-06,6.72211939612086e-05,31.8825007053705,31.8825069684192
40.6,0.998368008760884,9.57219828168111e-08,-2.14116367990701e-05,0.0004799854040067,0.00098214767693507,-3.08682910962183e-07,0.000317281595670554,-0.00185577402411897,31.8823939637864,31.8826031140906,0.999994287220856,-0.00302141804753631,-7.75007681744916e-07,-1.89679780755581e-05,-2.77387213118062e-05,7.54724820844257e-06,-2.9727035614284e-06,8.92880185279662e-05,31.8824970806445,31.8825054426744,1.00701661314753,0.0186135650453228,-7.7364202994221e-07,-8.77465384058094e-06,-5.91581396082596e-05,-7.44249573224497e-05,-1.43456937237719e-06,8.39262962253744e-05,31.8824997891001,31.882507793616
40.7,0.998475863453317,7.00314368812009e-08,1.100212903434e-05,0.000264777901166952,0.00115148997935656,-1.80307534152932e-07,0.000322419361926058,-0.00238941327150268,31.882567891435,31.8824290206321,0.999991235050051,-0.00302066525189148,-1.0043947274911e-06,-8.99714230800907e-06,-3.25143309601961e-05,7.5087273134009e-06,-1.56476848544021e-06,0.000107683153591026,31.8824960811502,31.8825064329858,1.00701063061965,0.0186061167496159,-8.55270532711437e-07,-3.58775492459378e-08,-5.98303620316656e-05,-7.45407474166477e-05,-1.82576724237302e-07,8.87413512155747e-05,31.8824994488707,31.8825080566238
40.8,0.998593338076399,6.27664134139071e-08,4.1405809114809e-05,1.48510707869963e-05,0.00117256542750034,3.95011695274606e-08,0.000277823400825191,-0.00254265024891262,31.8827276723099,31.8822709319089,0.999987944793526,-0.00301991625547,-1.0831903889843e-06,2.06023741610323e-06,-3.24673654259898e-05,7.47045467113712e-06,3.46597291015921e-08,0.000110898342698199,31.8824958160555,31.8825066940758,1.0070047708206,0.0185986570458678,-8.11296651931375e-07,8.57075512009181e-06,-5.66885622086818e-05,-7.46554587981152e-05,1.07295453435928e-06,8.12220139879031e-05,31.8824997126116,31.8825077245496
40.9,0.998705409509018,7.65286892870095e-08,6.51723491815811e-05,-0.000230539552323306,0.0010454036125341,2.18337156784419e-07,0.000191603992395655,-0.00230157826692961,31.8828487381217,31.8821523376742,0.999984911000688,-0.00301917116274611,-9.98697250840497e-07,1.26315306744265e-05,-2.75624634726405e-05,7.43213139629398e-06,1.59836137323191e-06,9.83150043060573e-05,31.8824963316043,31.8825061817221,1.00699941140663,0.0185911856889526,-6.46821868726601e-07,1.58114054182205e-05,-5.01487143881145e-05,-7.47692759138065e-05,2.15214457431843e-06,6.23152988992143e-05,31.882500543564,31.882506832604
41,0.998798216508265,1.01570103409554e-07,7.88114021666413e-05,-0.000433828717119272,0.000792808469852422,2.54444402915906e-07,7.80589803900711e-05,-0.0017132025176848,31.8829129360864,31.8820899137907,0.999982568521354,-0.0030184298784184,-7.70312329888572e-07,2.12671837656113e-05,-1.87124561432652e-05,7.39348311450055e-06,2.9101841792064e-06,7.24077305493672e-05,31.8824975206423,31.8825050030689,1.0069948250922,0.0185837031013069,-3.90375630863815e-07,2.0740703660991e-05,-4.12819847993931e-05,-7.48823474934197e-05,2.91271990248675e-06,3.51722849997509e-05,31.8825017924418,31.8825055232248
41.1,0.998861159946594,1.22104101189052e-07,8.04766215735392e-05,-0.000564868066105563,0.000456278713530911,1.34438364615832e-07,-4.46790081945289e-05,-0.00087667789588407,31.8829114764041,31.8820914548577,0.999981245655782,-0.00301769244261174,-4.31703010483172e-07,2.68302716693895e-05,-7.19410242186624e-06,7.35436982202355e-06,3.79661797884238e-06,3.69237222017385e-05,31.8824992101311,31.8825033298158,1.00699118084852,0.0185762093584231,-7.84729472470013e-08,2.27309175791479e-05,-3.13364945155369e-05,-7.49946055978457e-05,3.25707553435608e-06,3.61606735263137e-06,31.8825032765601,31.882503975433
41.2,0.998888448816268,1.25814743777227e-07,7.02075972076777e-05,-0.000605368594895243,8.91606765578969e-05,-6.33842493148388e-08,-0.000157524732138497,7.32400356727909e-05,31.8828462520753,31.8821551095338,0.999981165891133,-0.00301695902022849,-3.04075510466089e-08,2.84918175538514e-05,5.36296926379589e-06,7.31480695823108e-06,4.12619280087061e-06,-3.15430201218335e-06,31.8825011630788,31.8825013963398,1.00698854591613,0.0185687042190459,2.44646898461906e-07,2.14660592240079e-05,-2.17306796250507e-05,-7.51057459213952e-05,3.13144441236884e-06,-2.78814967897226e-05,31.882504775149,31.8825023972317
41.3,0.998879868646844,1.10859676985428e-07,4.98760039153396e-05,-0.000551409296729142,-0.000251844229307159,-2.1934430682639e-07,-0.000243395656844938,0.000987790889753574,31.8827292545837,31.8822698877974,0.999982305457981,-0.00301622952995956,3.7465392017659e-07,2.61988633893203e-05,1.71559529866048e-05,7.27496871673255e-06,3.8784475823634e-06,-4.20369269953306e-05,31.8825030950843,31.8824994833247,1.00698678892626,0.018561188145554,5.33337445204413e-07,1.72706481187607e-05,-1.37912071462473e-05,-7.5215444394762e-05,2.57468434677538e-06,-5.4939937040704e-05,31.8825060714383,31.8825010025458
41.4,0.998840674106645,8.64107787113193e-08,2.2851749377504e-05,-0.000413675853878357,-0.000515471817436426,-2.44275224544349e-07,-0.00028978453901417,0.00172740922673382,31.8825802483136,31.8824173539463,0.99998450911883,-0.00301550398907243,7.28307645681281e-07,2.03317577355113e-05,2.65925401207909e-05,7.23505293916201e-06,3.09709103705079e-06,-7.44734412749737e-05,31.8825047438757,31.8824978491649,1.00698569193145,0.0185536612975376,7.48902677577735e-07,1.07644985914706e-05,-8.5700714805384e-06,-7.5323348088986e-05,1.66972994711098e-06,-7.39697627868995e-05,31.882506986586,31.8824999702454
41.5,0.99878064433382,6.67420928825238e-08,-6.55249633270916e-06,-0.000215449865602281,-0.000663632266273655,-1.30015352614173e-07,-0.000290564283906931,0.00218292959654049,31.8824232504779,31.8825743552015,0.999987493516191,-0.00301478251636235,9.79160832344299e-07,1.16934567451472e-05,3.22895559901578e-05,7.19522068813544e-06,1.88844527968818e-06,-9.57508626954487e-05,31.8825058693848,31.8824967299311,1.00698495284184,0.0185461235512849,8.59521988858883e-07,2.85472126772729e-06,-6.84861649426804e-06,-7.54290803953558e-05,5.42470882038281e-07,-8.21620288560921e-05,31.8825073733525,31.8824994402365
